,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
5627,5/4/20,Croatia,,,,Croatia,Faktograf,Bill Gates claims and announces that vaccinations will be mandatory for all.,Facebook,https://archive.li/dPpeA,https://faktograf.hr/2020/05/04/ne-bill-gates-ne-moze-proglasiti-obvezno-cijepljenje-protiv-covida-19/,Croatian,FALSE,"Bill Gates has made various claims about vaccinations, the one quoted is a mash-up of many of those statments. Gates also doesn't have the authority to proclaim vaccinations mandatory.",,['Croatia'],archive.li,https://www.cikpogodi.info/338/ipak-potvrdeno-oglasio-se-bil-gejts-svi-ce-morati-da-se-vakcinisu-protiv-covid-19/?fbclid=IwAR0pRauo-QLeYuqmvjkvgq_VGb95Ez6U7kvYpA2O-E60QqjhaW376geHnCo,cikpogodi.info,5/4/20,"['gates', 'claims', 'announces', 'vaccinations', 'mandatory']"
5640,5/5/20,Mexico,Argentina,,,"Mexico, Argentina",Animal Político,Bill Gates uses COVID-19 to implement the ID2020 chip and monitor the world.,YouTube,https://www.youtube.com/watch?v=RKt2QDp5SZo,https://www.animalpolitico.com/elsabueso/bill-gates-covid-19-chip-id2020-vigilar-mundo-falso/,Spanish,FALSE,"The novel coronavirus was not intentionally created, the ID: 2020 alliance is not a project to inject microchips in the form of vaccines, and not all projects seeking a vaccine are funded by Bill Gates.",conspiracy theory,"['Mexico', 'Argentina']",youtube.com,https://www.youtube.com/watch?v=RKt2QDp5SZo,youtube.com,5/5/20,"['gates', 'uses', 'covid', 'implement', 'id2020', 'chip', 'monitor', 'world']"
5497,5/5/20,Italy,,,,Italy,Open,"Mantova hospital, in Italy, tests plasma treatment to heal COVID-19 patients. The Italian government has sent the Carabinieri to stop the experimentation. It's because of Bill Gates.",Media and Social,Unavaliable,https://www.open.online/2020/05/05/coronavirus-il-governo-manda-i-nas-a-mantova-per-chiudere-il-reparto-che-cura-i-pazienti-con-il-plasma-no,Italian,FALSE,The Carabinieri only made a phone call. They have never been to the Mantova hospital and have not stopped the trial.,conspiracy theory,['Italy'],N/A,Unavaliable,N/A,5/5/20,"['mantova', 'hospital', 'italy', 'tests', 'plasma', 'treatment', 'heal', 'covid', 'patients', 'italian', 'government', 'sent', 'carabinieri', 'stop', 'experimentation', 'gates']"
5924,5/5/20,United States,,,,United States,LeadStories,Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.,fromrome.info,https://fromrome.info/2020/04/05/bill-gates-my-corona-stunt-requires-18-months-of-control-then-mandatory-vaccination/,https://leadstories.com/hoax-alert/2020/05/fact-check-bill-gates-did-not-say-catholic-religion-may-be-suspended-forever.html,English,FALSE,"Gates was talking in an interview about reducing attendance at unnecessary gatherings in general, not just in Catholicism.",other,['United States'],fromrome.info,https://fromrome.info/2020/04/05/bill-gates-my-corona-stunt-requires-18-months-of-control-then-mandatory-vaccination/,fromrome.info,5/5/20,"['gates', 'said', 'catholic', 'religion', 'suspended', 'forever', 'covid', 'pandemic']"
5921,5/6/20,United States,,,,United States,LeadStories,Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.,youtube,Unavaliable,https://leadstories.com/hoax-alert/2020/05/fact-check-dr-rashid-buttar-does-not-reveals-coronavirus-was-patented-by-bill-gates-in-2006.html,English,FALSE,"The patent listed in the video does not exist, and a similar patent number does not show a link tio a vaccine for COVID-9.",cures,['United States'],N/A,Unavaliable,N/A,5/6/20,"['viral', 'video', 'reveals', 'coronavirus', 'vaccine', 'patent', 'owned', 'gates']"
5836,5/6/20,United States,,,,United States,PolitiFact,Gates Foundation stands to make nearly £31.5 billion on a coronavirus vaccine in U.K.,Facebook posts,https://archive.fo/qD03l,https://www.politifact.com/factchecks/2020/may/14/facebook-posts/no-evidence-gates-foundation-will-profit-coronavir/,English,FALSE,"The £31.5 billion figure was calculated by multiplying an estimated cost per vaccine times the population of the United Kingdom. The estimated vaccine cost comes from a Daily Mail story, but we could find no other evidence to back it up. The Gates Foundation has pledged millions of dollars to companies developing potential coronavirus vaccines. There is no evidence that the charity stands to profit from them. The source of the Facebook post is a website that has published false conspiracy theories in the past.",other,['United States'],archive.fo,https://www.facebook.com/ReviveNaturalHealth/photos/a.1773422256250474/2629152907344067/?type=3&__xts__[0]=68.ARD4_XwVTInlbO9Ws9db0Nh_91fdhKXydGMV4wwdrgdmxwuL3yPivMbYZs2km0To4woTSrYgWFnW9pNfVTMMvN2NFun4nJ-tJ5Mw1MAUhdvHeTK4rPyLyS7viaXMJjYou7IwXvNOwIRQ43oWtt245hUc6pEFL4_KaiPV-MgqtrBvk4kuJ01Y8A_Fo_zd65K8QgsuYj5RbzwCvF4UTmSd_zOTVKahGb1rRgSfajAz80U1pYH8fL-vbVJD_wL-9O_f1tj5d5GlWxsOL4kk650P8i-Ip7wovEwxiaJxmNABzlM8C3723bPIzZSADHY9l0E9b7vKCHPQ,facebook.com,5/6/20,"['gates', 'foundation', 'stands', 'nearly', 'billion', 'coronavirus', 'vaccine']"
5180,5/6/20,Italy,,,,Italy,Facta,A video where Bill Gates is alledgely stating that vaccines are useful to sterilize and reduce the world population.,"Whatsapp, Youtube",https://www.youtube.com/watch?v=AiDRImVVIlY&feature=youtu.be,https://facta.news/notizia-falsa/2020/05/06/non-e-vero-che-bill-gates-ha-ammesso-che-i-vaccini-servono-a-sterilizzare-e-ridurre-la-popolazione/,Italian,FALSE,"According to Bill Gates vaccines would not ""sterilize"" the population, but rather they would help reducing the child mortality rate. Some theories (such as the child survival hypothesis) claim that this would eventually lead to a decrease in the world population.",other,['Italy'],youtube.com,https://www.youtube.com/watch?v=AiDRImVVIlY&feature=youtu.be,youtube.com,5/6/20,"['video', 'gates', 'alledgely', 'stating', 'vaccines', 'useful', 'sterilize', 'reduce', 'world', 'population']"
5499,5/7/20,Italy,,,,Italy,Open,"The government and Bill Gates have overshadowed the social profiles of De Donno, the doctor who experiments with plasma treatment in the Mantua hospital. Matteo Salvini: ""Whoever touches Bill Gates' business disappears"".",Social media,https://www.facebook.com/PerSalviniPremier/photos/a.110027290386841/281226789933556/,https://www.open.online/2020/05/07/coronavirus-i-poteri-forti-e-facebook-hanno-oscurato-i-profili-di-de-donno-no-e-non-ce-la-mano-di-bill-gates,Italian,FALSE,Dr. De Donno had suspended his social accounts because he was unable to work in peace. His Facebook page had been suspended by an administrator.,conspiracy theory,['Italy'],facebook.com,https://www.facebook.com/PerSalviniPremier/photos/a.110027290386841/281226789933556/,facebook.com,5/7/20,"['government', 'gates', 'overshadowed', 'social', 'profiles', 'donno', 'doctor', 'experiments', 'plasma', 'treatment', 'mantua', 'hospital', 'matteo', 'salvini', 'touches', 'gates', 'business', 'disappears']"
5363,5/8/20,Brazil,,,,Brazil,Agência Lupa,Bill Gates is funding a vaccine in adhesive patch form. The vaccine contains a microchip that is going to be used to monitor people via 5G network.,Facebook,https://www.facebook.com/photo.php?fbid=3073695679356013&set=a.938992042826398&type=3&theater,https://piaui.folha.uol.com.br/lupa/2020/05/08/bill-gates-vacina-monitorar-pessoas/,Portuguese,FALSE,"The vaccine funded by the Bill and Melina Gates Foundation is not an adhesive patch, but a regular, injectable liquid one. There are no evidence that it contains a microchip that allows you to be tracked down on 5G networks.",conspiracy theory,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=3073695679356013&set=a.938992042826398&type=3&theater,facebook.com,5/8/20,"['gates', 'funding', 'vaccine', 'adhesive', 'patch', 'form', 'vaccine', 'contains', 'microchip', 'going', 'monitor', 'people', 'network']"
6153,5/10/20,United States,,,,United States,FactCheck.org,"Dr. Anthony Fauci is “pushing” remdesivir as a potential COVID-19 treatment drug, because he “invented” it with Bill Gates and they stand to profit from it. ",Facebook posts,https://www.facebook.com/photo.php?fbid=922447538205370&set=a.106797099770422&type=3&theater,https://www.factcheck.org/2020/05/fauci-didnt-invent-wont-profit-from-remdesivir/,English,FALSE,"Remdesivir was invented by the pharmaceutical company Gilead Sciences, which receives any profit from sales of the drug as a treatment for COVID-19.",conspiracy theory,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=922447538205370&set=a.106797099770422&type=3&theater,facebook.com,5/10/20,"['anthony', 'fauci', 'pushing', 'remdesivir', 'potential', 'covid', 'treatment', 'drug', 'invented', 'gates', 'stand', 'profit']"
6499,5/10/20,United States,,,,United States,PolitiFact,“This is what Bill Gates and George Soros want to do… secretly stick you with a chip while testing you for the coronavirus... the Dems have a bill on the House floor ready to vote on it to require this.”,Facebook posts,https://www.facebook.com/photo.php?fbid=3216228598396846&set=a.236178206401915&type=3&theater,https://www.politifact.com/factchecks/2020/may/28/facebook-posts/theres-no-plot-microchip-people-during-covid-19-te/,English,FALSE,We found no evidence to support this claim.,conspiracy theory,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=3216228598396846&set=a.236178206401915&type=3&theater,facebook.com,5/10/20,"['gates', 'george', 'soros', 'want', 'secretly', 'stick', 'chip', 'testing', 'coronavirus', 'dems', 'house', 'floor', 'ready', 'vote', 'require']"
5634,5/11/20,Argentina,,,,Argentina,Chequeado,The new coronavirus was created in a Chinese laboratory and Bill Gates financed its origin.,Media,https://drive.google.com/file/d/1mdYBOfJ0ky0uGbnIJo1fqqE0KcCbTNSf/view?usp=sharing,https://chequeado.com/el-explicador/es-falso-que-el-nuevo-coronavirus-fue-creado-en-un-laboratorio-chino-y-que-bill-gates-financio-su-origen/,Spanish,FALSE,"The ""ADN TV"" program, which aired on channel C5N, showed a 2015 report by the Italian channel RAI in which it talks about a coronavirus created in a Chinese laboratory from bats and mice and that it could affect humans. However, the same RAI source details that the coronavirus they talk about in the published article has nothing to do with the cause of the current pandemic (COVID-19). There is also no evidence that the American businessman Bill Gates has financed the origin of the coronavirus through ""Event 201"".",conspiracy theory,['Argentina'],google.com,https://drive.google.com/file/d/1mdYBOfJ0ky0uGbnIJo1fqqE0KcCbTNSf/view?usp=sharing,google.com,5/11/20,"['new', 'coronavirus', 'created', 'chinese', 'laboratory', 'gates', 'financed', 'origin']"
6892,5/11/20,Nigeria,,,,Nigeria,AFP,Multiple posts shared with a picture of a hand-cuffed Bill Gates being led away by FBI agents allege the US billionaire has been arrested for biological terrorism.,FB,https://perma.cc/JUZ5-ZCN8?type=image,https://factcheck.afp.com/image-bill-gates-cuffs-doctored-photo-2014-mobster-arrest,English,FALSE,This is false; the image is doctored and actually shows the 2015 arrest of New York mobster Vincent Asaro. The report was first published by a satirical website but was reproduced elsewhere as real news.,conspiracy theory,['Nigeria'],perma.cc,https://web.facebook.com/betootaadvocate/posts/3174175466010769?_rdc=1&_rdr,facebook.com,5/11/20,"['multiple', 'posts', 'shared', 'picture', 'hand', 'cuffed', 'gates', 'led', 'away', 'fbi', 'agents', 'allege', 'billionaire', 'arrested', 'biological', 'terrorism']"
6376,5/11/20,Poland,,,,Poland,Demagog,Claim that Bill Gates said that coronavirus vaccine will kill or harm 700 000 people.,"Facebook posts, articles",https://www.facebook.com/WolneMedia/posts/2852185044819115,https://demagog.org.pl/analizy_i_raporty/nie-bill-gates-nie-twierdzi-ze-szczepionka-na-koronawirusa-zabije-700-tys-osob/,Polish,FALSE,He did not say those words. He refered hypothetically to the total number of possible side effects of a vaccine applied to the entire world's population.,conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/WolneMedia/posts/2852185044819115,facebook.com,5/11/20,"['claim', 'gates', 'said', 'coronavirus', 'vaccine', 'kill', 'harm', '700', '000', 'people']"
5502,5/11/20,Italy,,,,Italy,Open,Bill Gates patented the Sars-cov2 vaccine in 2014.,Social,Unavaliable,https://www.open.online/2020/05/11/coronavirus-inchiodato-bill-gates-brevetto-del-vaccino-pronto-dal-2014-facciamo-chiarezza,Italian,FALSE,"The patents registered before 2019 are for other coronaviruses, not for Sars-cov2.",conspiracy theory,['Italy'],N/A,Unavaliable,N/A,5/11/20,"['gates', 'patented', 'sars', 'cov2', 'vaccine', '2014']"
6385,5/11/20,Germany,,,,Germany,Correctiv,Bill Gates predicts 700.000 victims because of a COVID-19 vaccine.,Ken.FM,Unavaliable,https://correctiv.org/faktencheck/2020/05/20/nein-bill-gates-hat-nicht-700-000-opfer-durch-eine-corona-impfung-angekuendigt,German,mostly false,"The quote is taken out of context. Bill Gates said that a Covid-19 vaccine should better not have any side effects - because even if only one in ten thousand people are affected, this may lead to 700.000 events worldwide if you vaccinate the whole population.",cures,['Germany'],N/A,Unavaliable,N/A,5/11/20,"['gates', 'predicts', '700', '000', 'victims', 'covid', 'vaccine']"
5699,5/12/20,Italy,,,,Italy,Facta,A YouTube video claiming that in 2014 Bill Gates patenteted the vaccine againt COVID-19.,Youtube,https://www.youtube.com/watch?v=W71QfUiNUbU&feature=youtu.be&t=108,https://facta.news/notizia-falsa/2020/05/13/no-nel-2014-bill-gates-non-ha-brevettato-il-vaccino-contro-la-covid-19/,Italian,FALSE,"The patents mentioned in the video refer to Sars-Cov-1, not Sars-Cov-2 (COVID-19).",cures,['Italy'],youtube.com,https://www.youtube.com/watch?v=W71QfUiNUbU&feature=youtu.be&t=108,youtube.com,5/12/20,"['youtube', 'video', 'claiming', '2014', 'gates', 'patenteted', 'vaccine', 'againt', 'covid']"
6109,5/12/20,United States,,,,United States,PolitiFact,Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.”,Facebook posts,https://archive.fo/49EOZ,https://www.politifact.com/factchecks/2020/may/19/facebook-posts/no-fauci-wasnt-clinton-foundation-board-two-decade/,English,FALSE,"Anthony Fauci never served on the Clinton Foundation board, according to the nonprofit. He also isn’t a member of the Gates Foundation leadership team.",other,['United States'],archive.fo,https://www.facebook.com/mollyhedie/posts/2955794551183018,facebook.com,5/12/20,"['anthony', 'fauci', 'clinton', 'foundation', 'board', 'years', 'currently', 'serves', 'gates', 'foundation']"
5605,5/13/20,Spain,United States,,,"Spain, United States",Maldita.es,A publication claims that Bill and Melinda Gates didn't vaccine their kids.,Web pages,https://web.archive.org/save/https://www.burbuja.info/inmobiliaria/threads/bill-gates-el-filantropo-de-las-vacunas-no-quiso-vacunar-a-sus-hijos.1127869/,https://maldita.es/malditobulo/2020/05/13/bill-gates-hijos-vacunas/,Spanish,misleading,"The claim is not supported by any evidence, but it did go viral and has appeared on different web pages. Contacted by Maldita.es, the Bill and Melinda Gates Foundation has answered us that ""the statements are false"".",other,"['Spain', 'United States']",archive.org,https://www.burbuja.info/inmobiliaria/threads/bill-gates-el-filantropo-de-las-vacunas-no-quiso-vacunar-a-sus-hijos.1127869/,burbuja.info,5/13/20,"['publication', 'claims', 'melinda', 'gates', 'vaccine', 'kids']"
6149,5/13/20,United States,,,,United States,PolitiFact,"“Due to the large number of people who will refuse the forthcoming COVID-19 vaccine because it will include tracking microchips, the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.”",Facebook posts,https://www.facebook.com/sam.powell.739/posts/3078281155543083,https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-gates-foundation-isnt-pushing-microchips-all-me/,English,FALSE,"No, the Gates Foundation isn’t pushing microchips with all medical procedures. We found no evidence supporting this claim.",conspiracy theory,['United States'],facebook.com,https://www.facebook.com/sam.powell.739/posts/3078281155543083,facebook.com,5/13/20,"['large', 'number', 'people', 'refuse', 'forthcoming', 'covid', 'vaccine', 'include', 'tracking', 'microchips', 'gates', 'foundation', 'spending', 'billions', 'ensure', 'medical', 'dental', 'injections', 'procedures', 'include', 'chips']"
5714,5/13/20,Denmark,,,,Denmark,TjekDet.dk,"""Bill Gates already has his vaccine ready for you (against covic-19, ed.), And here's the patent.""",FB,https://www.facebook.com/permalink.php?story_fbid=595704217958645&id=100025572150775,https://www.mm.dk/tjekdet/artikel/afsloerer-dokument-at-covid-19-vaccinen-allerede-findes-nej-coronaskeptikere-misforstaar-patentansoegning,Danish,FALSE,"The patent to which Facebook users refer does not show that a COVID-19 vaccine already exists. Instead, it is a patent for a method for developing vaccines through a particular gene technology. Although the primary focus of the patent is vaccines for animals, the method can in principle be used to develop a vaccine against COVID-19. But the vaccine does not yet exist.",conspiracy theory,['Denmark'],facebook.com,https://www.facebook.com/permalink.php?story_fbid=595704217958645&id=100025572150775,facebook.com,5/13/20,"['gates', 'vaccine', 'ready', 'covic', 'patent']"
5769,5/13/20,United States,,,,United States,Check Your Fact,The photo shows Microsoft co-founder Bill Gates and top White House coronavirus adviser Dr. Anthony Fauci violating social distancing guidelines.,Facebook,https://checkyourfact.com/2020/05/13/fact-check-image-bill-gates-anthony-fauci-violating-social-distancing-guidelines-coronavirus/,https://checkyourfact.com/2020/05/13/fact-check-image-bill-gates-anthony-fauci-violating-social-distancing-guidelines-coronavirus/,English,FALSE,"The photo, taken in 2018, predates the ongoing coronavirus pandemic.",authorities,['United States'],checkyourfact.com,https://www.facebook.com/IMD.Wellness/posts/10221733115815976,facebook.com,5/13/20,"['photo', 'shows', 'microsoft', 'founder', 'gates', 'white', 'house', 'coronavirus', 'adviser', 'anthony', 'fauci', 'violating', 'social', 'distancing', 'guidelines']"
5777,5/13/20,Italy,,,,Italy,Facta,A blog article stating that Bill Gates was arrested by the FBI for having created the new coronavirus.,Blog,http://archive.is/JK49a,https://facta.news/notizia-falsa/2020/05/14/no-bill-gates-non-e-stato-arrestato-dallfbi-per-aver-creato-il-nuovo-coronavirus/,Italian,FALSE,"The news is unfounded, and it was not reported by any international news agency ",conspiracy theory,['Italy'],archive.is,https://fulviooscar.altervista.org/bill-gates-64-e-stato-arrestato-oggi-dallfbi-con-laccusa-di-terrorismo-biologico/?fbclid=IwAR1zUIeVPkxa08ImKD22MfBWaLoaVoBPRdio9mryYx1rHO62BUGsQcZmkKs,altervista.org,5/13/20,"['blog', 'article', 'stating', 'gates', 'arrested', 'fbi', 'having', 'created', 'new', 'coronavirus']"
6313,5/14/20,Philippines,,,,Philippines,Rappler,"The Federal Bureau of Investigation (FBI) arrested billionaire Bill Gates on charges of biological terrorism after he allegedly created the novel coronavirus, the virus that causes COVID-19.",Website mysterious247.blogspot.com,Unavaliable,https://www.rappler.com/newsbreak/fact-check/261557-fbi-arrests-bill-gates-creating-coronavirus,English,FALSE,There is no report from any legitimate news organization about Gates’ arrest as of May 21. The photo used in the article was also manipulated using a 2014 photo of American mobster Vincent Asaro.,conspiracy theory,['Philippines'],N/A,Unavaliable,N/A,5/14/20,"['federal', 'bureau', 'investigation', 'fbi', 'arrested', 'billionaire', 'gates', 'charges', 'biological', 'terrorism', 'allegedly', 'created', 'novel', 'coronavirus', 'virus', 'causes', 'covid']"
6482,5/14/20,Nigeria,,,,Nigeria,AFP,A video of Italian politician Sara Cunial blasting Bill Gates as a “vaccine criminal” in speeches to parliament has been viewed tens of thousands of times on Facebook and YouTube.,"FB, YouTube",https://perma.cc/RL55-YQZ5,https://factcheck.afp.com/italian-politician-spreads-false-claims-about-bill-gates-parliament-speeches,English,FALSE,Her statements are riddled with misinformation. AFP Fact Check debunks some of the claims.,conspiracy theory,['Nigeria'],perma.cc,https://www.youtube.com/watch?v=MDAgjzT5Cc0,youtube.com,5/14/20,"['video', 'italian', 'politician', 'sara', 'cunial', 'blasting', 'gates', 'vaccine', 'criminal', 'speeches', 'parliament', 'viewed', 'tens', 'thousands', 'times', 'facebook', 'youtube']"
6331,5/15/20,United States,,,,United States,PolitiFact,“Italian Parliament Calls For The Arrest of Bill Gates”,Bloggers,https://web.archive.org/web/20200521140115/https://www.livenews24.co.za/2020/05/italian-parliament-calls-for-the-arrest-of-bill-gates.html?fbclid=IwAR1Wk80feEMIH7zDoOyYdCCsqywXgPD5oe6NDSEaPZ-Q7FFRUFiOinFMnWc,https://www.politifact.com/factchecks/2020/may/22/blog-posting/italian-government-doesnt-want-arrest-bill-gates/,English,FALSE,A single member of the Italian Parliament suggested Bill Gates should be arrested. There is no evidence that calls to arrest Bill Gates are endorsed or supported by the entire Italian Parliament.,authorities,['United States'],archive.org,https://www.livenews24.co.za/2020/05/italian-parliament-calls-for-the-arrest-of-bill-gates.html?fbclid=IwAR1Wk80feEMIH7zDoOyYdCCsqywXgPD5oe6NDSEaPZ-Q7FFRUFiOinFMnWc,livenews24.co.za,5/15/20,"['italian', 'parliament', 'calls', 'arrest', 'gates']"
5859,5/15/20,India,,,,India,India Today,Picture shows Bill Gates and White House health advisor Dr Anthony Fauci violating social distancing norms and not wearing masks.,Facebook post,https://archive.vn/F3eky,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-bill-gates-violated-social-distancing-norms-is-misleading-1678522-2020-05-15,English,FALSE,The picture was taken in December 2018 and has nothing to do with the coronavirus pandemic.,other,['India'],archive.vn,https://www.facebook.com/photo.php?fbid=3269558689745595&set=a.348672778500882&type=3&theater,facebook.com,5/15/20,"['picture', 'shows', 'gates', 'white', 'house', 'health', 'advisor', 'anthony', 'fauci', 'violating', 'social', 'distancing', 'norms', 'wearing', 'masks']"
6271,5/15/20,France,,,,France,AFP,"In this video, italian representative Sara Cunial tells the truth about Bill Gates and its will to control world population through vaccines and medical experiment.","Sara Cunial, social media",https://perma.cc/5256-N33S,https://factuel.afp.com/vaccinationinterference-virale-bill-gates-attention-cette-video-dune-deputee-italienne-contient-des,French,FALSE,"This video contains at least 5 fake or misleading information about vaccines, Bill Gates, and its role during the COVID-19 pandemic.",conspiracy theory,['France'],perma.cc,https://www.facebook.com/LePeupleSeSoutient/videos/253417492382491/?v=253417492382491,facebook.com,5/15/20,"['video', 'italian', 'representative', 'sara', 'cunial', 'tells', 'truth', 'gates', 'control', 'world', 'population', 'vaccines', 'medical', 'experiment']"
6261,5/17/20,Latvia,,,,Latvia,Re:Check,"Italian MP Sara Cunial says Bill Gates kills people with vaccines and ""terminator"" seeds, and that he is behind the COVID-19 pandemic.",Italian MP ,https://m.facebook.com/story.php?story_fbid=1013386939055982&id=100011540556700,https://rebaltica.lv/2020/05/nav-patiesiba-geitsa-noziegumi-izdomati-parmetumiem-nav-pamatojuma/,Latvian,FALSE,"This video contains at least 5 fake or misleading information about vaccines, Bill Gates, and its role during the COVID-19 pandemic. Gates does not sell Monsanto ""terminator"" seeds to African countries, he did not paralyze half a million children in India, he did not sterilise millions of African women.",conspiracy theory,['Latvia'],facebook.com,https://m.facebook.com/story.php?story_fbid=1013386939055982&id=100011540556700,facebook.com,5/17/20,"['italian', 'sara', 'cunial', 'says', 'gates', 'kills', 'people', 'vaccines', 'terminator', 'seeds', 'covid', 'pandemic']"
6409,5/17/20,Italy,,,,Italy,Open,Bill Gates and Microsoft have patented a cryptocurrency from Satan (666) and a microchip tattooed to control humans. The microchip would be inserted with coronavirus vaccines.,Youtube,https://www.youtube.com/watch?v=eYOHjkmU-ag,https://www.open.online/2020/05/17/il-brevetto-microsoft-la-criptovaluta-globale-666-e-il-microchip-tatuato-no-soliti-complotti-su-bill-gates,Italian,FALSE,"The patent is not complete. It does not have the number 666 and it is not a patent for a tattooed microchip. There is talk of a ""patch"" vaccine for Covid-19 which can have microcrystals that are colored with infrared, but are not microchips. The system works with an external sensor, such as a cellphone pedometer.",conspiracy theory,['Italy'],youtube.com,https://www.youtube.com/watch?v=eYOHjkmU-ag,youtube.com,5/17/20,"['gates', 'microsoft', 'patented', 'cryptocurrency', 'satan', '666', 'microchip', 'tattooed', 'control', 'humans', 'microchip', 'inserted', 'coronavirus', 'vaccines']"
6038,5/18/20,Colombia,,,,Colombia,Colombiacheck,"Bill Gates is doing ""population control"" with the coronavirus vaccine.",Youtube,http://archive.is/Gduhg,https://colombiacheck.com/chequeos/bill-gates-no-esta-haciendo-control-poblacional-con-la-vacuna-del-coronavirus,Spanish,FALSE,"
A video misrepresents claims by the American businessman and adds false data and conspiracy theories to misinform on efforts to create a coronavirus vaccine.",conspiracy theory,['Colombia'],archive.is,https://www.youtube.com/watch?v=IS9_AuSyB2A,youtube.com,5/18/20,"['gates', 'population', 'control', 'coronavirus', 'vaccine']"
6294,5/18/20,Australia,,,,Australia,AFP,Photos of Australian $10 banknotes have been shared multiple times on Facebook and Twitter alongside a claim that the note features images representing coronavirus and the billionaire philanthropist Bill Gates.,FB,https://perma.cc/U5NK-BGS9,https://factcheck.afp.com/hoax-circulates-australian-10-notes-feature-images-coronavirus-and-bill-gates,English,FALSE,The claim is false; the Reserve Bank of Australia said the images on the notes instead show a tree native to Australia and Australian writer Mary Gilmore.,authorities,['Australia'],perma.cc,https://www.facebook.com/PatrickJohnson1123/posts/1157170007965978,facebook.com,5/18/20,"['photos', 'australian', 'banknotes', 'shared', 'multiple', 'times', 'facebook', 'twitter', 'alongside', 'claim', 'note', 'features', 'images', 'representing', 'coronavirus', 'billionaire', 'philanthropist', 'gates']"
6097,5/19/20,Spain,United States,,,Spain,Maldita.es,"A content that claims that Microsoft co-founder Bill Gates has been detained by the FBI for ""biological terrorism"" since ""he created the coronavirus to control us.""",Whatsapp and blog,Unavaliable,https://maldita.es/malditobulo/2020/05/19/fbi-detiene-bill-gates-terrorismo-biologico-bulo/,Spanish,FALSE,"This is content published by The Betoota Advocate website, which on its Facebook profile is defined as a ""satire"" and ""parody"" page.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,5/19/20,"['content', 'claims', 'microsoft', 'founder', 'gates', 'detained', 'fbi', 'biological', 'terrorism', 'created', 'coronavirus', 'control']"
6074,5/19/20,Italy,,,,Italy,Facta,"A picture claiming that ""Bill Gates' vaccines"" would have paralyzed 496k children in India.",Facebook,https://www.facebook.com/photo.php?fbid=1107355569626381&set=a.181232818905332&type=3&theater,https://facta.news/notizia-falsa/2020/05/19/no-i-vaccini-di-bill-gates-non-hanno-provocato-la-paralisi-di-496mila-bambini-in-india/,Italian,FALSE,"In 2000, the Bill & Melinda Gates Foundation has actually founded a campaign aimed at defeating polio in India. The goal was reached in 2014. In about 1 case out of 2,7 million, the vaccine could cause paralysis. However, the number ""496.000"" is not supported by any piece of evidence.",other,['Italy'],facebook.com,https://www.facebook.com/photo.php?fbid=1107355569626381&set=a.181232818905332&type=3&theater,facebook.com,5/19/20,"['picture', 'claiming', 'gates', 'vaccines', 'paralyzed', '496k', 'children', 'india']"
7133,5/19/20,Ukraine,,,,Ukraine,VoxCheck,Bill Gates spreads viruses to profit on vaccines.,Facebook,https://www.facebook.com/100050464637026/videos/129334585425362/,https://voxukraine.org/uk/fejk-bill-gejts-rozpovsyudzhuye-virusi-shhob-nazhivatisya-na-vaktsinah/,Ukrainian,no evidence,The claim has no factual support.,conspiracy theory,['Ukraine'],facebook.com,https://www.facebook.com/100050464637026/videos/129334585425362/,facebook.com,5/19/20,"['gates', 'spreads', 'viruses', 'profit', 'vaccines']"
6101,5/20/20,United States,,,,United States,PolitiFact,“Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA”.,Facebook posts,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/?fbclid=IwAR3FVn1azdOQDqdSWacrONgdS3n5Ezv9w1TFbSWHiYKOvIWn1zA_xtfPy1M,https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-specific-covid-19-vaccine-experimental-or-other/,English,FALSE,"Bill Gates explained in his own blog post that there were many different types of vaccines being tested to create a COVID-19 vaccine, including experimental RNA and DNA vaccines. There is still no way of knowing what the COVID-19 vaccine will look like.",cures,['United States'],wakingtimes.com,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/?fbclid=IwAR3FVn1azdOQDqdSWacrONgdS3n5Ezv9w1TFbSWHiYKOvIWn1zA_xtfPy1M,wakingtimes.com,5/20/20,"['gates', 'explains', 'covid', 'vaccine', 'use', 'experimental', 'technology', 'permanently', 'alter', 'dna']"
