,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
4855,4/28/20,Colombia,,,,Colombia ,Colombiacheck,5G technology is the cause of the coronavirus.,Facebook post,http://archive.vn/IBiAZ,https://colombiacheck.com/chequeos/la-tecnologia-5g-no-es-la-causa-del-nuevo-coronavirus,Spanish,FALSE,"
This alleged theory is based on a wrong definition of viruses and has false data to support it. There is also no relationship between magnetic fields and pandemics.",spread,['Colombia'],archive.vn,https://www.facebook.com/miguel.p.guerrero.1/videos/10163452959005615,facebook.com,4/28/20,"['technology', 'cause', 'coronavirus']"
4876,4/29/20,India,,,,India,Vishvas News,COVID-19 is fake and just a coverup for 5G technology.,Facebook,https://archive.md/bqzrO,https://www.vishvasnews.com/english/health/fact-check-experts-rubbishes-the-claim-that-covid-19-is-fake-and-just-a-coverup-of-5g-technology/,English,FALSE,"According to the World Health Organization (WHO), to date, there is no vaccine and no specific antiviral medicines against COVID-19. The claim that a ""vaccine” contains a chip to give personal information to authorities is baseless and false.",conspiracy theory,['India'],archive.md,https://www.facebook.com/allen.hart.908/posts/3421863261160492,facebook.com,4/29/20,"['covid', 'fake', 'coverup', 'technology']"
6596,5/1/20,Russia,Kazakhstan,Kyrgyzstan,,"Russia, Kazakhstan, Kyrgyzstan",Factcheck.kz,"When the COVID-19 vaccine is introduced, microchips will also be introduced into the human body, then 5G networks will come into play, through which the world's elite will send various signals to nanochips that have settled in human organisms. They will want to send such a signal that only the a ""Golden"" billion will remain on Earth.",Nikita Mikhalkov and other celebreties,https://youtu.be/ZqaQcIr1_sA,https://factcheck.kz/health/faktchek-nanovakciny-i-chipirovanie-naseleniya-zemli-billom-gejtsom-i-tajnym-mirovym-pravitelstvom/,Russian,FALSE,"The idea of introducing chips into the human body in general is not news, not a secret, but quite openly conducted by a number of scientific experiments aimed at possible"" improvement "" of a person with the help of technology. Mobile phones are a much more convenient tracking tool than chips, simply because they are more energy-intensive. It is these devices that should be feared from the point of view of privacy, and not the mythical ""secretly implanted"" nanochips. Nanovaccines and nanochips are completely different things. Nanochips cannot be controlled with 5G.",conspiracy theory,"['Russia', 'Kazakhstan', 'Kyrgyzstan']",youtu.be,https://youtu.be/ZqaQcIr1_sA,youtu.be,5/1/20,"['covid', 'vaccine', 'introduced', 'microchips', 'introduced', 'human', 'body', 'networks', 'come', 'play', 'world', 'elite', 'send', 'signals', 'nanochips', 'settled', 'human', 'organisms', 'want', 'send', 'signal', 'golden', 'billion', 'remain', 'earth']"
5778,5/1/20,Australia,,,,Australia,AAP FactCheck,"A series of claims, including that the COVID-19 pandemic was ""fake"" and 5G telecommunications is causing the illness.",Facebook,http://archive.vn/SWhUl,https://www.aap.com.au/false-claims-about-covid-19-5g-and-a-vaccine-that-doesnt-exist-yet/,English,FALSE,"AAP FactCheck found the claims of the post to be false. COVID-19 is not “fake” but is a highly infectious viral disease caused by a newly discovered coronavirus. Claims of a link between COVID-19 and 5G telecommunications ignore expert medical research and advice, and the fact that COVID-19 is present in many nations without 5G networks. The claim that the vaccine for COVID-19 contains an RFID chip is a fabrication as a vaccine does not exist.",conspiracy theory,['Australia'],archive.vn,https://www.facebook.com/photo.php?fbid=2627159667571788&set=a.1397586460529121&type=3&theater,facebook.com,5/1/20,"['series', 'claims', 'including', 'covid', 'pandemic', 'fake', 'telecommunications', 'causing', 'illness']"
5564,5/4/20,Greece,,,,Greece,Ellinika Hoaxes,5G frequences are negatively affecting the oxygen absorbion by the human body and it worsen the symptoms of COVID-19.,"Blogs, News",Unavaliable,https://www.ellinikahoaxes.gr/2020/05/04/5g-sucks-oxygen-covid19-missinformation/,Greek,FALSE,"5G is a type of non-ionizing radiation and thus has not sufficient energy to impact chemical bonds. No credible, peer-reviewed study thus far has shown that 5G has the ability to destabilize the chemical bonds between oxygen atoms in the oxygen molecule nor that it (5G) has a negative effect on the respiratory system or any serious adverse health effect on humans in general.",conspiracy theory,['Greece'],N/A,Unavaliable,N/A,5/4/20,"['frequences', 'negatively', 'affecting', 'oxygen', 'absorbion', 'human', 'body', 'worsen', 'symptoms', 'covid']"
6297,5/5/20,Nigeria,,,,Nigeria,AFP,A post shared hundreds of times on Facebook claims that the Nigerian presidency imposed a curfew to allow Chinese companies to build 5G masts.,FB,https://perma.cc/9BXS-XK9N?type=image,https://factcheck.afp.com/nigeria-imposed-curfew-slow-spread-covid-19-and-has-not-yet-set-5g-networks,English,FALSE,This is false; the curfew is aimed at slowing the spread of the novel coronavirus. Authorities say 5G licences have not been issued to any firms in Nigeria -- Chinese or otherwise.,authorities,['Nigeria'],perma.cc,https://web.facebook.com/photo.php?fbid=153584469533475&set=a.107041334187789&type=3&theater,facebook.com,5/5/20,"['post', 'shared', 'hundreds', 'times', 'facebook', 'claims', 'nigerian', 'presidency', 'imposed', 'curfew', 'allow', 'chinese', 'companies', 'build', 'masts']"
5698,5/5/20,Georgia,,,,Georgia,Myth Detector,US Defense Secretary Mark Esper let slip that 5G could be destructive and it has something to do with pandemic.,Online media,https://archive.is/P6h8Y,http://www.mythdetector.ge/en/myth/what-did-us-secretary-defense-say-about-5g-and-huawei,English,misleading,Esper’s words on 5G and Huawei were quoted misleadingly and out of context.,spread,['Georgia'],archive.is,https://ge.news-front.info/2020/05/04/ashsh-thavdatsvis-ministrs-tsamostsda-5-ji-shesadzloa-damangreveli-moqmedebis-iqhos/?fbclid=IwAR1WXhmYhn9f2dyjb6TMukJleoY3HejC97-5L3qi4j11XUrvweV0S4KK0Ks,news-front.info,5/5/20,"['defense', 'secretary', 'mark', 'esper', 'let', 'slip', 'destructive', 'pandemic']"
5165,5/5/20,Argentina,Spain ,United States,,"Argentina, Spain, United States",Chequeado,"COVID-19 is an exosome, and the pandemic is related to 5G signals.",Facebook,https://drive.google.com/open?id=1B6p27qgZgefK-OKTBwb4l5jl8RiWVgiL,https://chequeado.com/el-explicador/no-la-covid-19-no-es-un-exosoma-y-la-pandemia-no-se-relaciona-con-las-senales-de-5g/,Spanish,FALSE,"Specialists point out that the respiratory disease caused by the SARS-CoV-2 coronavirus has nothing to do with exosomes and there is also no evidence to support that the ""electromagnetic contamination"" of 5G signals is linked to the pandemic.",conspiracy theory,"['Argentina', 'Spain', 'United States']",google.com,https://drive.google.com/open?id=1B6p27qgZgefK-OKTBwb4l5jl8RiWVgiL,google.com,5/5/20,"['covid', 'exosome', 'pandemic', 'related', 'signals']"
5782,5/7/20,Australia,Poland,Netherlands,,"Australia, Poland, Netherlands",AFP,"A video has been viewed more than 100,000 times in multiple Facebook posts that claim to show a 5G mast burning in the Italian city of La Spezia.",FB,https://perma.cc/PR4S-DKC2,https://sprawdzam.afp.com/nie-wlosi-nie-podpalili-masztu-5g-splonely-nadajniki-starej-generacji,Polish,misleading,"The claim is misleading; the video in fact shows a transmission tower in La Spezia with only 3G and 4G antenna; as of May 13, 2020, 5G has not been rolled out in the northwestern Italian city.",other,"['Australia', 'Poland', 'Netherlands']",perma.cc,https://www.facebook.com/jiiyan.botani.92/videos/143567050638706/UzpfSTEwMDA0MjMwNjE1MzUxMjpWSzozNTQ2ODM4MDc1MzMxMzYy/,facebook.com,5/7/20,"['video', 'viewed', '100', '000', 'times', 'multiple', 'facebook', 'posts', 'claim', 'mast', 'burning', 'italian', 'city', 'spezia']"
5779,5/7/20,Australia,Poland,Netherlands,,"Australia, Poland, Netherlands",AFP,"A video has been viewed more than 100,000 times in multiple Facebook posts that claim to show a 5G mast burning in the Italian city of La Spezia.",FB,https://perma.cc/PR4S-DKC2,https://factcheck.afp.com/video-shows-transmission-tower-3g-and-4g-antenna-italy,English,misleading,"The claim is misleading; the video in fact shows a transmission tower in La Spezia with only 3G and 4G antenna; as of May 13, 2020, 5G has not been rolled out in the northwestern Italian city.",other,"['Australia', 'Poland', 'Netherlands']",perma.cc,https://www.facebook.com/jiiyan.botani.92/videos/143567050638706/UzpfSTEwMDA0MjMwNjE1MzUxMjpWSzozNTQ2ODM4MDc1MzMxMzYy/,facebook.com,5/7/20,"['video', 'viewed', '100', '000', 'times', 'multiple', 'facebook', 'posts', 'claim', 'mast', 'burning', 'italian', 'city', 'spezia']"
5363,5/8/20,Brazil,,,,Brazil,Agência Lupa,Bill Gates is funding a vaccine in adhesive patch form. The vaccine contains a microchip that is going to be used to monitor people via 5G network.,Facebook,https://www.facebook.com/photo.php?fbid=3073695679356013&set=a.938992042826398&type=3&theater,https://piaui.folha.uol.com.br/lupa/2020/05/08/bill-gates-vacina-monitorar-pessoas/,Portuguese,FALSE,"The vaccine funded by the Bill and Melina Gates Foundation is not an adhesive patch, but a regular, injectable liquid one. There are no evidence that it contains a microchip that allows you to be tracked down on 5G networks.",conspiracy theory,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=3073695679356013&set=a.938992042826398&type=3&theater,facebook.com,5/8/20,"['gates', 'funding', 'vaccine', 'adhesive', 'patch', 'form', 'vaccine', 'contains', 'microchip', 'going', 'monitor', 'people', 'network']"
7314,5/9/20,India,,,,India,Digiteye India,5G towers weaken our immunity and expose us to Coronavirus.,WhatsApp,Unavaliable,https://digiteye.in/is-it-true-that-5g-weakens-our-immunity-and-expose-us-to-coronavirus-fact-check/,English,FALSE,"There is no scientific confirmation that exposure to low-level electromagnetic fields of 5G is harmful to human health, according to WHO.",causes,['India'],N/A,Unavaliable,N/A,5/9/20,"['towers', 'weaken', 'immunity', 'expose', 'coronavirus']"
5745,5/11/20,Spain,,,,Spain,Newtral.es,Coronavirus outbreak is due to 5G.,,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/480-coronavirus-exosoma,https://www.newtral.es/no-hay-relacion-entre-el-5g-y-la-propagacion-del-covid-19/20200512/,Spanish,FALSE,WHO has denied the hoax that links 5G to the spread of the coronavirus.,spread,['Spain'],quieroauditoriaenergetica.org,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/480-coronavirus-exosoma,quieroauditoriaenergetica.org,5/11/20,"['coronavirus', 'outbreak']"
5604,5/12/20,Italy,,,,Italy,Facta,"A blog article claiming that, according to the European Parliament, 5G accelerates the COVID-19 pandemic.",Blog,https://oasisana.com/2020/03/25/adesso-lo-dicono-pure-dal-parlamento-europeo-5g-accelera-la-pandemia-di-covid-19/,https://facta.news/notizia-falsa/2020/05/12/non-e-vero-che-secondo-il-parlamento-ue-il-5g-accelera-la-pandemia-di-covid-19/,Italian,FALSE,"The European Parliament has firmly denied any link between 5G technology and COVID-19, and the WHO labeled this theory as one the most common cases of disinformation about the pandemic.",,['Italy'],oasisana.com,https://oasisana.com/2020/03/25/adesso-lo-dicono-pure-dal-parlamento-europeo-5g-accelera-la-pandemia-di-covid-19/,oasisana.com,5/12/20,"['blog', 'article', 'claiming', 'according', 'european', 'parliament', 'accelerates', 'covid', 'pandemic']"
5934,5/14/20,United States,,,,United States,LeadStories,"Telecommunications worker exposed circuit boards being installed in 5G towers bearing markings that read ""COV-19"".",facebook,https://www.facebook.com/100035048178548/videos/277681776743426/,https://leadstories.com/hoax-alert/2020/05/fact-check-worker-exposes-cov-19-circuit-board-5g-tower.html,English,FALSE,"This video seems to be a prank since the piece of equipment visible in the viral video appears to be a piece of kit stripped from an old television or set-top box with one part later marked ""COV-19.""",other,['United States'],facebook.com,https://www.facebook.com/100035048178548/videos/277681776743426/,facebook.com,5/14/20,"['telecommunications', 'worker', 'exposed', 'circuit', 'boards', 'installed', 'towers', 'bearing', 'markings', 'read', 'cov']"
6071,5/14/20,Australia,,,,Australia,AAP FactCheck,"A video shows a man in a face mask, safety helmet and hi-vis work top. The man claims he has been installing ""5G masts"" and has opened a 5G device and found a label that says ""COV.19"" on a component on the circuit board inside.",Facebook,https://web.archive.org/web/20200515050255/https://www.facebook.com/aatgmail/videos/3520974574636549/,https://www.aap.com.au/a-circuit-board-with-a-cov-19-sticker-is-from-an-old-pay-tv-box-not-a-5g-tower/,English,FALSE,The piece of circuit board is from a pay-TV set top box. The circuit board appears to have coaxial and SCART connectors used in audio-visual equipment and was manufactured by a TV and display components company.,conspiracy theory,['Australia'],archive.org,https://www.facebook.com/aatgmail/videos/3520974574636549/,facebook.com,5/14/20,"['video', 'shows', 'man', 'face', 'mask', 'safety', 'helmet', 'vis', 'work', 'man', 'claims', 'installing', 'masts', 'opened', 'device', 'label', 'says', 'cov', 'component', 'circuit', 'board', 'inside']"
5849,5/15/20,Colombia,,,,Colombia,La Silla Vacía,The coronavirus is an exosome related with 5G.,Website,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/480-coronavirus-exosoma?fbclid=IwAR2L2tCqtr1JdoM6wPlutD3td4ONMHqVezkHya8r5xfXaZaIh5Ln78JCkxo,https://lasillavacia.com/detector-no-covid-19-no-exosoma-y-no-se-relaciona-5g-76724,Spanish,FALSE,"COVID-19 or the novel coronavirus causing it are not ""exosomes"" and are not related to 5g technology. ",,['Colombia'],quieroauditoriaenergetica.org,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/480-coronavirus-exosoma?fbclid=IwAR2L2tCqtr1JdoM6wPlutD3td4ONMHqVezkHya8r5xfXaZaIh5Ln78JCkxo,quieroauditoriaenergetica.org,5/15/20,"['coronavirus', 'exosome', 'related']"
6378,5/15/20,Georgia,,,,Georgia,FactCheck Georgia,"There is 5G equipment labeled ""COV-19"".",Facebook post,https://www.facebook.com/permalink.php?story_fbid=2626057244329041&id=2114551732146264,https://factcheck.ge/ka/story/38472-%E1%83%A7%E1%83%90%E1%83%9A%E1%83%91%E1%83%98-%E1%83%90%E1%83%9B%E1%83%91%E1%83%90%E1%83%95%E1%83%98-5-g-%E1%83%9B%E1%83%98%E1%83%99%E1%83%A0%E1%83%9D%E1%83%A1%E1%83%A5%E1%83%94%E1%83%9B%E1%83%90%E1%83%A1-%E1%83%90%E1%83%AC%E1%83%94%E1%83%A0%E1%83%98%E1%83%90-covid-19,Georgian,FALSE,"The device never had ""COV-19"" printed on it.",conspiracy theory,['Georgia'],facebook.com,https://www.facebook.com/permalink.php?story_fbid=2626057244329041&id=2114551732146264,facebook.com,5/15/20,"['equipment', 'labeled', 'cov']"
5893,5/16/20,Venezuela,,,,Venezuela,Efecto Cocuyo,5G networks worsen the COVID-19 spread.,Whatsapp,Unavaliable,https://efectococuyo.com/cocuyo-chequea/relacion-covid19-red-5g/,Spanish,FALSE,There are no scientific evidence about the relationship netwwen 5G and COVID-19 and WHO have included this in their myths section.,conspiracy theory,['Venezuela'],N/A,Unavaliable,N/A,5/16/20,"['networks', 'worsen', 'covid', 'spread']"
5946,5/17/20,Argentina,,,,Argentina,Chequeado,A post that shows the level of radioactivity of 5G antennas in Argentina.,Facebook,https://drive.google.com/file/d/1kU1el9RL0UPWBxIS-8hZ0eOF-toAxDLC/view,https://chequeado.com/verificacionfb/es-falso-el-posteo-que-muestra-el-nivel-de-radiactividad-de-las-antenas-5g-en-la-argentina/,Spanish,FALSE,"The National Communications Authority (Enacom) and the telecommunications company Movistar denied the installation of 5G antennas in Argentina. Furthermore, the WHO ""found no adverse health effects associated with the use of these technologies"". ",conspiracy theory,['Argentina'],google.com,https://drive.google.com/file/d/1kU1el9RL0UPWBxIS-8hZ0eOF-toAxDLC/view,google.com,5/17/20,"['post', 'shows', 'level', 'radioactivity', 'antennas', 'argentina']"
6052,5/18/20,Philippines,,,,Philippines,VERA Files,"Humans are getting sick because the “bioengineered” coronavirus in one’s body is reacting to 5G, and a coronavirus vaccine “with an RFID chip” will be introduced as the cure for the disease, called “mark of the beast.”","Several FB pages, netizens",https://www.facebook.com/groups/860655947349093/permalink/2976080865806580/,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf,English,FALSE,"The World Health Organization (WHO) said “no adverse health effect has been causally linked with exposure to wireless technologies.” It also said 5G technology does not spread COVID-19 because viruses “cannot travel on radio waves.” 

The claim that a “vaccine with RFID chip” will be given to people as a “cure” for COVID-19 is false on two accounts. First, a vaccine does not cure a disease but prevents it. Second, the claim of a COVID-19 vaccine being developed with an RFID chip has been called “preposterous” by a health expert in a similar fact check by Politifact, because even the smallest version of RFID chips are still “rather large such that none would ever fit into a vaccine needle.”",conspiracy theory,['Philippines'],facebook.com,https://www.facebook.com/groups/860655947349093/permalink/2976080865806580/,facebook.com,5/18/20,"['humans', 'getting', 'sick', 'bioengineered', 'coronavirus', 'body', 'reacting', 'coronavirus', 'vaccine', 'rfid', 'chip', 'introduced', 'cure', 'disease', 'called', 'mark', 'beast']"
6375,5/18/20,Poland,,,,Poland,Demagog,"Video showing ""COV-19"" writings on a piece of equipment installed in 5G towers in United Kingdom.",Facebook posts,https://www.facebook.com/Prawdaxlxpl/posts/3064137477007097,https://demagog.org.pl/analizy_i_raporty/na-tych-masztach-telekomunikacyjnych-nie-ma-napisu-cov-19/,Polish,FALSE,"The writing ""COV-19"" is not autentic and the piece of hardware is not related to the 5G technology.",conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/Prawdaxlxpl/posts/3064137477007097,facebook.com,5/18/20,"['video', 'showing', 'cov', 'writings', 'piece', 'equipment', 'installed', 'towers', 'united', 'kingdom']"
6098,5/19/20,Spain,United Kingdom,,,Spain,Maldita.es,"A video where a young man who speaks English with a British accent and who claims to be a telecommunications engineer who installs 5G towers claims to have found a piece on an electronic circuit that bears the inscription ""COV-19"".",YouTube,Unavaliable,https://maldita.es/malditobulo/2020/05/19/no-hay-componente-marca-cov-19-circuitos-electronicos-torres-5g-video/,Spanish,FALSE,"The video is a hoax: what it shows is a component of a cable television set-top box from the company Virgin Media, as acknowledged by the company itself to Reuters.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,5/19/20,"['video', 'young', 'man', 'speaks', 'english', 'british', 'accent', 'claims', 'telecommunications', 'engineer', 'installs', 'towers', 'claims', 'piece', 'electronic', 'circuit', 'bears', 'inscription', 'cov']"
6096,5/19/20,Spain,Italy,,,Spain,Maldita.es,"A chain that circulates through WhatsApp that says that the coronavirus is not a virus, ""as we have been led to believe"", but is ""a bacterium, amplified by 5G electromagnetic radiation that also produces inflammation and hypoxia"".",Whatsapp,Unavaliable,https://maldita.es/malditobulo/2020/05/19/coronavirus-bacteria-5g-autopsias-italia/,Spanish,FALSE,"It is a hoax. The disease is not caused by bacteria, and there is no evidence linking the coronavirus to 5G technology. Furthermore, clinical trials have already shown that the disease is related to thrombosis, and the World Health Organization (WHO) has not suggested banning autopsies on patients infected with coronavirus.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,5/19/20,"['chain', 'circulates', 'whatsapp', 'says', 'coronavirus', 'virus', 'led', 'believe', 'bacterium', 'amplified', 'electromagnetic', 'radiation', 'produces', 'inflammation', 'hypoxia']"
6718,5/22/20,Canada,France,,,"Canada, France",Détecteur de rumeurs,There is a link betweek 5G networks and COVID-19.,Multiples posts since January,Unavaliable,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/05/22/virus-frappe-plus-fort-se-trouve-5g-faux,French,FALSE,"There is no link between 5G and COVID-19. First 5G network in the world is in South Korea, Wuhan is not the only Chinese city with 5G towers, 5G networks in France and Spain are still in their infancy.",causes,"['Canada', 'France']",N/A,Unavaliable,N/A,5/22/20,"['link', 'betweek', 'networks', 'covid']"
6828,5/22/20,Kenya,,,,Kenya,PesaCheck,5G wireless technology created the COVID-19 pandemic.,Facebook,https://archive.vn/3X0HR,https://pesacheck.org/hoax-5g-technology-is-not-linked-to-the-covid-19-pandemic-11fb303f5691,English,FALSE,The World Health Organization has stated that there is no link between the disease and exposure to 5G wireless technology.,conspiracy theory,['Kenya'],archive.vn,https://www.facebook.com/sylvester.m.eddy/posts/10220382717791961,facebook.com,5/22/20,"['wireless', 'technology', 'created', 'covid', 'pandemic']"
6260,5/22/20,Spain,,,,Spain,Newtral.es,Italy found the cure to the coronavirus and the illness is due to 5G.,Facebook and Whatsapp,Unavaliable,https://www.newtral.es/ni-italia-ha-descubierto-la-cura-para-el-coronavirus-ni-la-enfermedad-es-una-bacteria-amplificada-por-5g/20200522/,Spanish,FALSE,There is still no cure for the coronavirus.,cures,['Spain'],N/A,Unavaliable,N/A,5/22/20,"['italy', 'cure', 'coronavirus', 'illness']"
6263,5/23/20,Spain,United States,,,"Spain, United States",Maldita.es,"An image of a cactus-shaped antenna claiming that it is a 5G antenna and that they hide them so that ""people do not realize that they are radioactive and emit electromagnetic frequency waves"".",Social Media,Unavaliable,https://maldita.es/malditobulo/2020/05/23/antena-forma-cactus-5g-coronavirus/,Spanish,FALSE,"The photo is not current, nor is it a 5G antenna. It is not taken either in Colombia or in Mexico, but in Arizona, United States in 2009.",conspiracy theory,"['Spain', 'United States']",N/A,Unavaliable,N/A,5/23/20,"['image', 'cactus', 'shaped', 'antenna', 'claiming', 'antenna', 'hide', 'people', 'realize', 'radioactive', 'emit', 'electromagnetic', 'frequency', 'waves']"
6706,5/24/20,Philippines,,,,Philippines,AFP,Mulitple Facebook posts shared thousands of times claim the Italian health ministry has discovered COVID-19 is caused by bacteria. The posts go on to claim the health ministry discovered COVID-19 is exacerbated by 5G technology and can be cured using painkillers and antibiotics.,FB,https://perma.cc/G5KN-RJ9W,https://factcheck.afp.com/myth-circulates-online-italy-discovered-covid-19-bacteria-curable-taking-paracetamol,English,FALSE,"The claims are false; the Italian health ministry said the posts were “a hoax”; the claims have also been widely refuted by international experts, who have found COVID-19 is caused by the novel coronavirus.",cures,['Philippines'],perma.cc,https://www.facebook.com/mikeelirazan/posts/2738636306406419,facebook.com,5/24/20,"['mulitple', 'facebook', 'posts', 'shared', 'thousands', 'times', 'claim', 'italian', 'health', 'ministry', 'discovered', 'covid', 'caused', 'bacteria', 'posts', 'claim', 'health', 'ministry', 'discovered', 'covid', 'exacerbated', 'technology', 'cured', 'painkillers', 'antibiotics']"
7149,5/26/20,Germany,Spain,,,"Germany, Spain",Correctiv,A study by Spanish biologist Bartomeu Payeras i Cifre proves that there is a connection between 5G and outbreaks of the coronavirus.,Blog,Unavaliable,https://correctiv.org/faktencheck/2020/06/08/nein-es-gibt-keine-studie-die-einen-zusammenhang-von-5g-und-coronavirus-ausbruechen-belegt,German,no evidence,"The paper is not an official study, the author doesn't work at the University of Barcelona but is a 72 year old painter. His investigations have many errors and are not proving any connection between 5G and COVID-19.",conspiracy theory,"['Germany', 'Spain']",N/A,Unavaliable,N/A,5/26/20,"['study', 'spanish', 'biologist', 'bartomeu', 'payeras', 'cifre', 'proves', 'connection', 'outbreaks', 'coronavirus']"
6362,5/26/20,Ukraine,,,,Ukraine,VoxCheck,"The coronavirus disease is caused by a bacterium that, in turn, causes thrombosis. Moreover, these bacteria get stronger under the influence of the 5G waves.",Facebook,https://www.facebook.com/permalink.php?story_fbid=1326861760838427&id=100005438478128,https://voxukraine.org/uk/fejk-koronavirus-sprichinyaye-bakteriya-yaka-viklikaye-tromboz-a-posilyuyut-yiyi-merezhi-5g/,Ukrainian,FALSE,Covid-19 is a viral disease that causes pneumonia and sometimes thrombosis. 5G has nothing to do with the new coronavirus spread. ,conspiracy theory,['Ukraine'],facebook.com,https://www.facebook.com/permalink.php?story_fbid=1326861760838427&id=100005438478128,facebook.com,5/26/20,"['coronavirus', 'disease', 'caused', 'bacterium', 'turn', 'causes', 'thrombosis', 'bacteria', 'stronger', 'influence', 'waves']"
6528,5/27/20,Colombia,,,,Colombia,La Silla Vacía,The coronavirus is a bacteria which expands with 5G. ,Facebook,https://www.facebook.com/photo.php?fbid=3098361826898196&set=a.463947400339665&type=3,https://lasillavacia.com/detector-no-covid-19-no-bacteria-amplificada-ni-tiene-relacion-las-5g-76885,Spanish,FALSE,The virus is not a bacteria and has no relation with 5G.,,['Colombia'],facebook.com,https://www.facebook.com/photo.php?fbid=3098361826898196&set=a.463947400339665&type=3,facebook.com,5/27/20,"['coronavirus', 'bacteria', 'expands']"
6623,5/27/20,Colombia,,,,Colombia,Colombiacheck,A photo shows the installation of a hidden 5G antenna.,Whatsapp,Unavaliable,https://colombiacheck.com/chequeos/no-esta-foto-no-muestra-la-instalacion-de-una-antena-5g-camuflada,Spanish,FALSE,"The actual image was captured by photographer James S. Wood in Tucson, Arizona, in 2009, before the fifth generation of mobile telephony was implemented.",conspiracy theory,['Colombia'],N/A,Unavaliable,N/A,5/27/20,"['photo', 'shows', 'installation', 'hidden', 'antenna']"
6699,5/29/20,Colombia,,,,Colombia,Colombiacheck,5G towers have a 'VOC 19' component and cause coronavirus.,Facebook,Unavaliable,https://colombiacheck.com/chequeos/las-torres-5g-ni-tienen-un-componente-cov-19-ni-causan-el-coronavirus,Spanish,FALSE,"In a video, a person claims to display a component called ""VOC 19"" inside a circuit board of a 5G tower. But it really shows a TV set-top box. Also 5G has nothing to do with COVID-19",conspiracy theory,['Colombia'],N/A,Unavaliable,N/A,5/29/20,"['towers', 'voc', 'component', 'cause', 'coronavirus']"
6567,5/29/20,United States,,,,United States,Science Feedback,"A study by Bartomeu Payeras i Cifre shows a direct correlation between 5G networks and COVID-19 outbreaks and ""demonstrates clearly the most likely probability that the COVID-19 hypoxic injuries and hospital admissions are directly related to electromagnetic radiation exposure by 5G networks"".","Bartomeu Payeras i Cifre, Dee McLachlan; Gumshoe News",https://archive.fo/txk5C,https://healthfeedback.org/claimreview/the-spread-of-covid-19-is-not-related-in-any-way-to-the-deployment-of-5g/,English,FALSE,"Despite presenting himself as a biologist, Bartomeu Payeras i Cifre is actually a Spanish painter, and there is no record of scientific publications by him in the scholarly databases of PubMed and Google Scholar, except for two publications on marine microbiology in the 1970s. The COVID-19 pandemic is caused by the virus SARS-CoV-2. There is no data demonstrating a causal link between 5G rollout in the world and the global COVID-19 pandemic. For example, 5G is not available in the hardest hit regions of France and Italy.",causes,['United States'],archive.fo,https://gumshoenews.com/2020/05/04/study-shows-direct-correlation-between-5g-networks-and-coronavirus-outbreaks/?fbclid=IwAR0i4BVxlDYkuuzAvWx7oglpzqBVylHVQvCgsBkAo5P03a5cz8i4IPC2xvk,gumshoenews.com,5/29/20,"['study', 'bartomeu', 'payeras', 'cifre', 'shows', 'direct', 'correlation', 'networks', 'covid', 'outbreaks', 'demonstrates', 'clearly', 'likely', 'probability', 'covid', 'hypoxic', 'injuries', 'hospital', 'admissions', 'directly', 'related', 'electromagnetic', 'radiation', 'exposure', 'networks']"
7131,5/30/20,Ukraine,,,,Ukraine,VoxCheck,"Coronavirus was created artificially. Actually, people are dying from the effects of 5G technology, according to Leonard Caldwell.",Facebook and YouTube,https://www.facebook.com/406018853618712/posts/552576715629591,https://voxukraine.org/uk/fejk-koronavirus-stvorili-shtuchno-a-lyudi-pomirayut-vid-vplivu-tehnologij-5g-leonard-koldvell/,Ukrainian,FALSE,The coronavirus has a natural origin. 5G technology has nothing to do with COVID-19.,conspiracy theory,['Ukraine'],facebook.com,https://www.facebook.com/406018853618712/posts/552576715629591,facebook.com,5/30/20,"['coronavirus', 'created', 'artificially', 'actually', 'people', 'dying', 'effects', 'technology', 'according', 'leonard', 'caldwell']"
